Timestamp,AF3 Value,AF3 Quality,AF4 Value,AF4 Quality,F3 Value,F3 Quality,F4 Value,F4 Quality,F7 Value,F7 Quality,F8 Value,F8 Quality
2016-12-18 17:59:41.954000,-7476,7459,5210,11,-7386,633,2245,1676,-5303,2688,-2023,503
2016-12-18 17:59:41.958000,2308,7459,6182,11,-4506,633,5801,1676,-4024,2688,-1787,503
2016-12-18 17:59:41.962000,-917,7459,-5473,11,6272,633,-982,1676,-2834,2688,-7859,503
2016-12-18 17:59:41.969000,530,7459,3408,11,1050,633,-816,1676,4506,2688,-4453,503
2016-12-18 17:59:41.969000,5674,7459,-1378,11,-1471,633,4155,1676,6421,2688,2090,503
2016-12-18 17:59:41.976000,831,7459,-5771,11,-1878,633,3129,1676,183,2688,-2756,503
2016-12-18 17:59:41.985000,-1409,7459,2420,11,-1814,633,-2324,1676,-328,2688,-2294,503
2016-12-18 17:59:41.987000,-1144,7459,-3553,11,4263,633,5324,1676,-1412,2688,-3878,503
2016-12-18 17:59:41.992000,5387,7459,8173,11,488,633,2101,1676,-7831,2688,4654,503
2016-12-18 17:59:42.003000,4498,7459,-2365,11,-4044,633,2719,1676,6839,2688,-3547,503
2016-12-18 17:59:42.006000,6803,7459,-5300,11,-6869,633,4137,1676,7429,2688,-6173,503
2016-12-18 17:59:42.007000,-2605,7459,-5641,11,3109,633,-4177,1676,4224,2688,-4638,503
2016-12-18 17:59:42.016000,-7071,7459,-4965,11,7752,10843,5072,1676,2006,2688,-791,503
2016-12-18 17:59:42.019000,-1389,7459,6182,11,-56,10843,2554,1676,827,2688,-2929,8519
2016-12-18 17:59:42.023000,7955,7459,1750,11,4419,10843,506,1676,5382,2688,-6458,8519
2016-12-18 17:59:42.032000,5724,7459,-2381,11,-5492,10843,8000,1676,-6131,2688,-7443,8519
2016-12-18 17:59:42.033000,-4142,7459,4571,11,-5586,10843,-7379,1676,-7267,2688,-334,8519
2016-12-18 17:59:42.038000,5603,7459,-2700,11,-1333,10843,-506,1676,7459,2688,2539,8519
2016-12-18 17:59:42.047000,2718,7459,5295,11,-3087,10843,-2124,1676,-1112,2688,-720,8519
2016-12-18 17:59:42.050000,-4054,7459,-1919,11,5821,10843,6369,1676,-7369,2688,3759,8519
2016-12-18 17:59:42.054000,-6431,7459,4980,11,-1039,10843,-491,1676,-3141,2688,-6386,8519
2016-12-18 17:59:42.063000,6192,7459,6592,11,-4618,10843,-898,1676,3663,2688,-6344,8519
2016-12-18 17:59:42.064000,2297,7459,7052,11,-3276,10843,8058,1676,-5043,5308,-6053,8519
2016-12-18 17:59:42.070000,7002,7459,7278,11,-782,10843,3415,1676,7313,5308,-3308,8519
2016-12-18 17:59:42.078000,-4444,7459,2090,11,6346,10843,-5170,1676,-1244,5308,6866,8519
2016-12-18 17:59:42.079000,4955,7459,-3165,11,2510,10843,5390,1676,-5091,5308,5443,8519
2016-12-18 17:59:42.085000,2302,7459,4332,11,-750,10843,-6507,1676,-6146,5308,4330,8519
2016-12-18 17:59:42.094000,6253,7459,3304,11,-5183,10843,-1743,1676,-711,5308,4023,8519
2016-12-18 17:59:42.095000,-2840,7459,4142,11,-2326,10843,4205,1676,-4371,5308,-960,8519
2016-12-18 17:59:42.102000,145,7459,-2344,11,1396,10843,6756,1676,-4025,5308,-6507,8519
2016-12-18 17:59:42.111000,-1516,7459,7589,11,3448,10843,-5797,1676,3594,5308,-3928,8519
2016-12-18 17:59:42.113000,230,7459,7463,11,-5588,10843,2659,1676,-250,5308,-3710,8519
2016-12-18 17:59:42.117000,-679,7459,-745,11,5809,10843,-2373,1676,7747,5308,1207,8519
2016-12-18 17:59:42.127000,-912,7459,557,11,-2369,10843,-2669,1676,6282,5308,6659,8519
2016-12-18 17:59:42.128000,-2907,7459,5807,11,-2466,10843,-6383,1676,1118,5308,-7198,8519
2016-12-18 17:59:42.133000,-987,7459,-5996,11,-4064,10843,7511,1676,-5491,5308,1776,8519
2016-12-18 17:59:42.141000,7680,7459,2162,11,3289,10843,2205,1676,-6690,5308,-6662,8519
2016-12-18 17:59:42.145000,-6594,7459,5814,11,6737,10843,-3072,1676,-3596,5308,-7189,8519
2016-12-18 17:59:42.149000,6437,7459,4341,11,2449,10843,7774,1676,7076,5308,2518,8519
2016-12-18 17:59:42.157000,4949,7459,-6128,11,-1902,10843,195,1676,4320,5308,-4580,8519
2016-12-18 17:59:42.158000,19,7459,7437,11,-5235,10843,-7163,1676,3663,5308,3011,8519
2016-12-18 17:59:42.164000,-8071,7459,2854,11,5738,10843,5621,1676,-7091,5308,-7939,8519
2016-12-18 17:59:42.173000,-1913,7459,2228,11,-2012,10843,-436,1676,1263,5308,7108,8519
2016-12-18 17:59:42.176000,7809,7459,4710,11,-3010,10843,-5804,1676,5098,5308,-5511,8519
2016-12-18 17:59:42.181000,-3777,7459,7763,11,-3992,10843,4866,1676,692,5308,-3148,8519
2016-12-18 17:59:42.191000,5499,7459,456,11,-2103,10843,-5907,1676,-1695,5308,72,8519
2016-12-18 17:59:42.192000,3510,7459,-3683,7260,-5531,10843,-7946,1676,1249,5308,-6666,8519
2016-12-18 17:59:42.197000,-467,7459,2489,7260,3959,10843,-1073,1676,1953,5308,7893,8519
2016-12-18 17:59:42.206000,217,7459,5021,7260,5930,10843,-6901,1676,-3066,5308,6796,8519
2016-12-18 17:59:42.207000,-1019,7459,1409,7260,1593,10843,2189,1676,5324,5308,-3574,8519
2016-12-18 17:59:42.213000,5728,7459,-4742,7260,2988,10843,-5510,1676,-2031,5308,-7862,8519
2016-12-18 17:59:42.222000,2108,7459,143,7260,-4470,10843,-4272,1676,4560,5308,2153,8519
2016-12-18 17:59:42.223000,7334,7459,4845,7260,-7011,10843,3725,1676,-262,5308,7650,8519
2016-12-18 17:59:42.228000,5628,7459,339,7260,-1347,10843,4627,1676,-2232,5308,-5653,8519
2016-12-18 17:59:42.237000,1192,7298,1032,7260,-420,10843,-6,1676,2413,5308,7153,8519
2016-12-18 17:59:42.241000,7769,7298,-2743,7260,-3306,10843,6157,1676,2576,5308,2491,8519
2016-12-18 17:59:42.244000,-4950,7298,1236,7260,-3414,10843,2468,1676,1473,5308,5753,8519
2016-12-18 17:59:42.252000,7061,7298,-4848,7260,643,10843,-3789,1676,-6893,5308,3954,8519
2016-12-18 17:59:42.255000,-5262,7298,-6987,7260,-3300,10843,-1124,1676,-3150,5308,-1970,8519
2016-12-18 17:59:42.258000,-7745,7298,492,7260,-1198,10843,7198,1676,3739,5308,-7170,8519
2016-12-18 17:59:42.267000,-4605,7298,476,7260,8065,10843,1317,1676,48,5308,-5691,8519
2016-12-18 17:59:42.271000,6149,7298,7463,7260,1366,10843,2659,1676,-669,5308,-3710,8519
2016-12-18 17:59:42.275000,-1914,7298,4287,7260,2783,10843,-7908,1676,-5779,5308,2953,8519
2016-12-18 17:59:42.283000,-5264,7298,-3606,7532,4347,10843,1150,1676,-1967,5308,-6751,8519
2016-12-18 17:59:42.284000,-1503,7298,-1281,7532,2336,10843,-1122,1676,5104,5308,6555,8519
2016-12-18 17:59:42.290000,-1458,7298,836,7532,7767,10843,5053,1676,-6419,5308,5989,8519
2016-12-18 17:59:42.299000,-6724,7298,2660,7532,4447,10843,404,1676,4081,5308,6629,8519
2016-12-18 17:59:42.302000,3089,7298,-865,7532,7426,10843,-8043,1676,-6248,5308,4873,8519
2016-12-18 17:59:42.307000,5323,7298,2936,7532,3525,10843,-3924,1676,3469,5308,4650,8519
2016-12-18 17:59:42.317000,-1536,7298,-3657,7532,3414,10843,-6027,1676,-6413,5308,-3267,8519
2016-12-18 17:59:42.321000,5085,7298,4297,7532,-2402,10843,3368,1676,5150,5308,6965,8519
2016-12-18 17:59:42.323000,-2092,7298,6290,7532,5911,10843,2673,1676,1783,5308,-4394,8519
2016-12-18 17:59:42.332000,6496,7298,-4027,7532,-1201,10843,4013,1676,5841,5308,-4967,7884
2016-12-18 17:59:42.334000,6618,7298,1963,7532,-7451,10843,-6200,1676,-3996,5308,-3149,7884
2016-12-18 17:59:42.339000,5862,7298,-7525,7532,6727,10843,-5790,1676,-8049,5308,-4464,7884
2016-12-18 17:59:42.346000,-5149,7298,-2597,7532,4634,10843,8018,1676,528,5308,-1962,7884
2016-12-18 17:59:42.347000,5008,7298,-7929,7532,2072,10843,3558,1676,1477,5308,-6025,7884
2016-12-18 17:59:42.353000,-5681,7298,3857,7532,4019,10843,3823,1676,-1033,5308,-4937,7884
2016-12-18 17:59:42.362000,4985,7298,4752,7532,-5333,10843,-4259,1676,2988,5308,-7241,7884
2016-12-18 17:59:42.365000,114,7298,-1011,7532,7087,10843,5057,1676,-7021,5308,-476,7884
2016-12-18 17:59:42.369000,-4095,7298,6422,7532,-590,10843,7841,1676,2575,5308,-4212,7884
2016-12-18 17:59:42.377000,-7574,7298,-2607,7532,-742,10843,-5431,1676,-7171,5308,-1563,7884
2016-12-18 17:59:42.380000,-6657,7298,-1669,7532,-508,10843,-391,1676,-6205,5308,-1197,7884
2016-12-18 17:59:42.384000,4042,7298,4355,7532,-3519,10843,-4138,1676,-3625,5308,7764,7884
2016-12-18 17:59:42.395000,887,7298,-282,7532,67,10843,31,1676,6560,5308,3329,7884
2016-12-18 17:59:42.396000,3539,7298,-3251,7532,2768,10843,1257,1676,2031,5308,2233,7884
2016-12-18 17:59:42.402000,7718,7298,4591,7532,4441,10843,-5024,1676,2405,5308,-5892,7884
2016-12-18 17:59:42.409000,4579,7298,-2711,7532,2894,10843,1001,1676,1057,5308,4802,7884
2016-12-18 17:59:42.410000,1048,7298,6218,7532,2127,10843,-2685,1676,4500,5308,5216,7884
2016-12-18 17:59:42.416000,1890,7298,3191,7532,2702,10843,-4947,1676,5682,5308,4756,7884
2016-12-18 17:59:42.425000,-545,7298,8162,7532,1760,10843,-4210,1676,-7928,5308,2324,7884
2016-12-18 17:59:42.428000,-7801,7298,1722,7532,-4479,10843,-4469,1676,-5026,5308,-1890,7884
2016-12-18 17:59:42.432000,7040,7298,5026,7532,7074,13950,-976,1676,6932,5308,7058,7884
2016-12-18 17:59:42.440000,128,7298,-6598,7532,-7340,13950,-5615,1676,-2463,5308,1131,7884
2016-12-18 17:59:42.443000,218,7298,-4218,7532,-5423,13950,7204,1676,5729,5308,-5252,7884
2016-12-18 17:59:42.447000,7457,7298,-5371,7532,-6205,13950,-1657,1676,3356,5308,-2768,7884
2016-12-18 17:59:42.456000,-2941,7298,-2890,7532,8100,13950,5968,1676,1754,5308,3469,7884
2016-12-18 17:59:42.457000,-5061,7298,-5449,7532,1353,13950,1043,1676,-5147,5308,1524,7884
2016-12-18 17:59:42.463000,-5578,7298,-4550,13696,-4479,13950,-7974,1676,7723,5308,7698,7884
2016-12-18 17:59:42.472000,-1649,7298,488,13696,1982,13950,-5190,1676,-4574,5308,1297,7884
2016-12-18 17:59:42.473000,-5977,7298,-841,13696,2603,13950,-3002,1676,7525,5308,-941,7884
2016-12-18 17:59:42.479000,-7268,7298,1726,13696,-4313,13950,1633,1676,7446,5308,-3396,7884
2016-12-18 17:59:42.488000,7554,7298,2627,13696,-1014,13950,217,1676,6899,5308,7885,7884
2016-12-18 17:59:42.489000,5484,7298,228,13696,6409,13950,-3977,1676,4960,5308,1435,7884
2016-12-18 17:59:42.495000,-8111,7298,-4,13696,5154,13950,6121,1676,-1506,5308,-354,7884
2016-12-18 17:59:42.504000,-4199,7298,-3968,13696,975,13950,-5293,1676,3455,5308,5702,7884
2016-12-18 17:59:42.505000,4493,7298,-4193,13696,-5339,13950,-3738,1676,5752,5308,-7041,7884
2016-12-18 17:59:42.511000,-8022,7298,-6267,13696,-5811,13950,2155,1676,-4145,5308,-2987,7884
2016-12-18 17:59:42.520000,3588,7298,-561,13696,7157,13950,-2389,1676,-6149,5308,6486,7884
2016-12-18 17:59:42.521000,3439,7298,3350,13696,2179,13950,169,1676,-5980,5308,6948,7884
2016-12-18 17:59:42.527000,3070,7298,6945,13696,4726,13950,-4864,1676,3414,5308,7726,7884
2016-12-18 17:59:42.535000,-5545,7298,-2891,13696,-4524,13950,7264,1676,-4407,5308,3240,7884
2016-12-18 17:59:42.536000,1474,7298,-5819,13696,-3611,13950,3483,1676,-642,5308,-2610,7884
2016-12-18 17:59:42.542000,-203,7298,-2599,13696,-4838,13950,590,1676,1851,5308,-2703,7884
2016-12-18 17:59:42.551000,-3701,7298,8114,13696,-2952,13950,7929,1676,-1473,5308,3815,7884
2016-12-18 17:59:42.553000,-10,7298,6569,13696,-2561,13950,-5475,1676,73,5308,-6692,7884
2016-12-18 17:59:42.558000,-210,7298,5371,13696,5197,13950,4326,1676,-4473,5308,3929,7884
2016-12-18 17:59:42.567000,7340,7298,6443,13696,-5052,13950,7330,1676,4931,5308,1451,7884
2016-12-18 17:59:42.568000,2276,7298,-5584,15171,-2350,13950,3439,1676,-2461,5308,4055,7884
2016-12-18 17:59:42.574000,4942,7298,-3206,15171,-3175,13950,-1781,1676,2232,5308,-1888,7884
2016-12-18 17:59:42.582000,-1687,7298,-4840,15171,657,13950,-7271,1676,-6774,5308,5820,7884
2016-12-18 17:59:42.586000,-6069,7298,3820,15171,5995,13950,6622,1676,1117,5308,-4426,9375
2016-12-18 17:59:42.590000,8087,7298,-1171,15171,4786,13950,-1152,1676,6361,5308,2684,9375
2016-12-18 17:59:42.598000,-224,7298,3369,15171,4419,13950,3244,1676,4648,5308,2685,9375
2016-12-18 17:59:42.600000,1020,7298,1262,15171,2815,13950,5482,1676,5592,5308,5712,9375
2016-12-18 17:59:42.605000,7600,7298,-2143,15171,-5082,13950,6087,1676,-5615,5308,7380,9375
2016-12-18 17:59:42.614000,2668,7298,-6899,15171,-565,13950,-4617,1676,-3002,5308,-4838,9375
2016-12-18 17:59:42.617000,-3654,7298,-7394,15171,758,13950,4755,1676,-1246,5308,-3449,9375
2016-12-18 17:59:42.621000,1098,7298,220,15171,-7570,13950,7532,1676,-4874,5308,-8086,9375
2016-12-18 17:59:42.630000,-1524,7298,2078,15171,6367,13950,-7423,1676,5619,5308,6211,9375
2016-12-18 17:59:42.631000,-7192,7298,-7072,15171,-900,13950,33,1676,-3131,5308,-3892,9375
2016-12-18 17:59:42.637000,2480,7298,3916,15171,7819,13950,6596,1676,3452,9844,5462,9375
2016-12-18 17:59:42.646000,1160,7298,-1558,15171,-3425,13950,-2306,1676,7280,9844,6742,9375
2016-12-18 17:59:42.648000,4526,7298,733,15171,-3852,13950,5796,1676,6266,9844,7230,9375
2016-12-18 17:59:42.653000,4431,7298,4050,15171,-6670,13950,952,1676,-205,9844,-2384,9375
2016-12-18 17:59:42.661000,4645,7298,1086,15171,4842,13950,5996,1676,-5944,9844,-2563,9375
2016-12-18 17:59:42.662000,3924,7298,7475,15171,-315,13950,33,1676,-6902,9844,-899,9375
2016-12-18 17:59:42.669000,-2270,7298,7267,15171,-3599,13950,-5800,1676,-6838,9844,-1052,9375
2016-12-18 17:59:42.678000,5161,7298,6089,15171,5792,13950,7313,1676,-2972,9844,2469,9375
2016-12-18 17:59:42.681000,5093,7298,8025,15171,5846,13950,-6241,1676,-5527,9844,5309,9375
2016-12-18 17:59:42.685000,7720,7298,6229,15171,-1296,13950,-3306,1676,-2917,9844,7509,9375
2016-12-18 17:59:42.695000,6973,7298,2390,15171,-1299,13950,-6923,1676,-4858,9844,-5368,9375
2016-12-18 17:59:42.699000,-7039,7298,-6859,15171,-3461,11651,-7499,1676,2350,9844,-6659,9375
2016-12-18 17:59:42.702000,2323,7298,7423,15171,-3661,11651,-6226,1676,-6492,9844,4171,9375
2016-12-18 17:59:42.710000,-6336,7298,1975,15171,-8160,11651,4953,1676,5018,9844,-6218,9375
2016-12-18 17:59:42.712000,6293,7298,29,15171,3511,11651,-7080,1676,4582,9844,-3733,9375
2016-12-18 17:59:42.717000,-2981,7298,7488,15171,5090,11651,-7548,1676,-2495,9844,-771,9375
2016-12-18 17:59:42.724000,803,7298,2646,15171,5944,11651,359,1676,5464,9844,7634,9375
2016-12-18 17:59:42.726000,-7238,7298,-7814,15171,-7678,11651,2981,1676,6829,9844,-355,9375
2016-12-18 17:59:42.731000,3281,14014,1845,15171,-7486,11651,2569,1676,-4219,9844,-8056,9375
2016-12-18 17:59:42.740000,3554,14014,1190,15171,-3870,11651,3747,1676,7155,9844,5498,9375
2016-12-18 17:59:42.741000,-568,14014,-6461,15171,2469,11651,2885,1676,-1159,9844,1648,9375
2016-12-18 17:59:42.747000,-5023,14014,3276,15171,1199,11651,-26,1676,7256,9844,-899,9375
2016-12-18 17:59:42.757000,2100,14014,-1236,15171,-2636,11651,-1093,1676,6800,9844,6094,9375
2016-12-18 17:59:42.757000,2428,14014,-5326,15171,-1054,11651,-5705,1676,5532,9844,459,9375
2016-12-18 17:59:42.763000,-5858,14014,-5240,15171,1697,11651,6071,1676,3837,9844,-6436,9375
2016-12-18 17:59:42.772000,849,14014,308,15171,6773,11651,3197,1676,4148,9844,-6250,9375
2016-12-18 17:59:42.775000,2520,14014,2044,15171,-3852,11651,-5258,1676,2242,9844,-5809,9375
2016-12-18 17:59:42.779000,7202,14014,-1586,15171,-7179,11651,3767,1676,6712,9844,-6210,9375
2016-12-18 17:59:42.787000,-5896,14014,-6553,15171,-1428,11651,5388,1676,4220,9844,-6001,9375
2016-12-18 17:59:42.789000,-4513,14014,-7702,15171,3722,11651,-5167,1676,2714,9844,1842,9375
2016-12-18 17:59:42.794000,5861,14014,-4278,15171,3667,11651,-6067,1676,-4525,9844,6758,9375
2016-12-18 17:59:42.803000,4493,14014,-1818,15171,-1927,11651,-7949,1676,2019,9844,367,9375
2016-12-18 17:59:42.804000,-3151,14014,-3664,15171,3287,11651,7052,1676,-1368,9844,7071,9375
2016-12-18 17:59:42.810000,6822,14014,1956,15171,-4415,11651,-3600,1676,-7786,9844,-7590,9375
2016-12-18 17:59:42.819000,-2861,14014,6742,15171,-2698,11651,-2826,1676,6849,9844,3718,9375
2016-12-18 17:59:42.820000,-2161,14014,-6784,15171,4400,11651,-1723,1676,2507,9844,-752,9375
2016-12-18 17:59:42.827000,-6587,14014,-3340,15171,7659,11651,-7208,1676,-6229,9844,-1425,9375
2016-12-18 17:59:42.835000,-254,14014,-1871,15171,-6586,11651,2373,1676,2458,9844,7257,9375
2016-12-18 17:59:42.838000,1625,14014,2550,15171,-2575,11651,6770,1676,-3018,9844,-6468,9375
2016-12-18 17:59:42.842000,-4404,14014,-5441,15171,4876,11651,-1387,1676,-7056,9844,-1946,9375
2016-12-18 17:59:42.850000,4148,14014,-6925,15171,-2159,11651,-4225,1676,-4200,9844,7379,9375
2016-12-18 17:59:42.852000,-4572,14014,5892,15171,7816,11651,-8015,1676,5254,9844,-4587,9375
2016-12-18 17:59:42.857000,3214,14014,-35,15171,-4098,11651,4073,1676,-6286,9844,-1700,9375
2016-12-18 17:59:42.866000,-4036,14014,-6346,15171,721,11651,5891,1676,5834,9844,6288,9375
2016-12-18 17:59:42.867000,726,14014,-6032,15171,-1698,11651,-4996,1676,1123,9844,-1707,9375
2016-12-18 17:59:42.873000,4781,14014,-6984,15171,2903,11651,2044,1676,2280,9844,-3451,9375
2016-12-18 17:59:42.882000,-4972,14014,3119,15171,5486,11651,6960,1676,-3642,9844,4197,9375
2016-12-18 17:59:42.883000,-5075,14014,-4650,15171,2612,11651,-2488,1676,-201,9844,-6651,9375
2016-12-18 17:59:42.889000,1898,14014,1550,15171,7334,11651,6032,1676,-4329,9844,-4742,9375
2016-12-18 17:59:42.898000,2553,14014,-4568,15171,6822,11651,2876,1676,-7097,9844,7604,9375
2016-12-18 17:59:42.901000,1661,14014,3284,15171,6414,11651,-5982,1676,-6434,9844,1321,9375
2016-12-18 17:59:42.905000,-1267,14014,1431,15171,-2428,11651,-2974,1676,-5407,9844,830,9375
2016-12-18 17:59:42.913000,6771,14014,-7821,15171,4859,11651,3963,1676,7826,9844,-1194,9375
2016-12-18 17:59:42.915000,-3428,14014,-5661,15171,3066,11651,4001,1676,3048,9844,-5214,9375
2016-12-18 17:59:42.920000,-839,14014,-1841,15171,4763,11651,-2047,1676,5516,9844,-911,9375
2016-12-18 17:59:42.929000,5859,14014,-568,15171,-6166,11651,-1163,1676,-5264,9844,7979,9375
2016-12-18 17:59:42.931000,2323,14014,-2755,15171,8112,11651,-130,1676,5117,9844,3537,9375
2016-12-18 17:59:42.937000,4369,14014,-269,15171,7946,11651,-3902,1676,-2326,9844,-1145,9375
2016-12-18 17:59:42.946000,3025,14014,-7109,15171,7890,11651,3038,1676,-7330,9844,-7375,9375
2016-12-18 17:59:42.947000,3974,14014,-302,15171,-4224,11651,8188,1676,-455,9844,-179,9375
2016-12-18 17:59:42.953000,-4234,14014,-5912,15171,-2553,11651,8064,1676,2513,9844,-1055,9375
2016-12-18 17:59:42.962000,-1480,14014,2638,15171,-5938,11651,-608,1676,-3149,9844,2126,9375
2016-12-18 17:59:42.965000,2042,14014,3412,15171,3641,11651,212,1676,-4238,9844,-5391,9375
2016-12-18 17:59:42.969000,-1548,14014,1548,15171,-7379,11651,-4379,1676,-7083,9844,1237,9375
2016-12-18 17:59:42.977000,1773,14014,-7612,15171,-7580,11651,6434,1676,158,9844,-3606,9375
2016-12-18 17:59:42.980000,-6234,14014,6791,15171,-4797,11651,6256,1676,-1649,9844,-4552,9375
2016-12-18 17:59:42.984000,-3881,14014,2727,15171,-2103,11651,-2005,1676,-5942,9844,2003,9375
2016-12-18 17:59:42.993000,-2942,14014,4025,15171,5925,11651,-5969,1676,-1288,9844,-347,9375
2016-12-18 17:59:42.995000,3617,14014,-4605,15171,6860,11651,3801,1676,362,9844,914,9375
2016-12-18 17:59:43,-7890,14014,7115,15171,1740,11651,304,1676,16,9844,4719,9375
2016-12-18 17:59:43.009000,-1900,14014,1630,15171,-6806,11651,6788,1676,-4912,9844,2558,9375
2016-12-18 17:59:43.012000,-7362,14014,5859,15171,6639,11651,3433,1676,5940,13528,-1207,9375
2016-12-18 17:59:43.016000,6568,14014,-873,15171,-3109,11651,-7240,1676,-7704,13528,-2268,9375
2016-12-18 17:59:43.025000,-2871,14014,5415,15171,6535,11651,-855,1676,-887,13528,6169,9375
2016-12-18 17:59:43.028000,-7215,14014,6622,15171,-7795,11651,-7776,1676,-6213,13528,7366,15437
2016-12-18 17:59:43.032000,-4630,14014,6308,15171,-5808,11651,-2406,1676,1352,13528,-1094,15437
2016-12-18 17:59:43.040000,1379,14014,-7494,15171,-7931,11651,-2537,1676,595,13528,2351,15437
2016-12-18 17:59:43.043000,-6397,14014,-7857,15171,8018,11651,-1152,1676,5764,13528,3711,15437
2016-12-18 17:59:43.047000,7069,14014,4146,15171,-6441,11651,-2598,1676,2905,13528,-2686,15437
2016-12-18 17:59:43.058000,5054,14014,-915,15171,5674,11651,1161,1676,3790,13528,4151,15437
2016-12-18 17:59:43.059000,-8123,14014,-2281,15171,-7778,11651,-6571,1676,1916,13528,5273,15437
2016-12-18 17:59:43.065000,-1356,14014,2385,15171,7623,11651,5422,1676,44,13528,2271,15437
2016-12-18 17:59:43.072000,386,14014,5779,15171,-7176,11651,7289,1676,-1890,13528,-2868,15437
2016-12-18 17:59:43.074000,3078,14014,4045,15171,-5742,11651,6909,1676,18,13528,-157,15437
2016-12-18 17:59:43.079000,-3442,14014,4535,15171,-1759,11651,2600,1676,-4453,13528,-4756,15437
2016-12-18 17:59:43.088000,7023,14014,4744,15171,-7177,11651,190,1676,3938,13528,-5212,15437
2016-12-18 17:59:43.089000,-5431,14014,40,15171,-2259,11651,-317,1676,-4734,13528,1413,15437
2016-12-18 17:59:43.095000,-5264,14014,4030,15171,7766,11651,-5632,1676,2839,13528,703,15437
2016-12-18 17:59:43.103000,7771,14014,3876,15171,-5018,11651,-62,1676,-6873,13528,7895,15437
2016-12-18 17:59:43.106000,6296,14014,-7513,15171,1650,11651,-5929,1676,55,13528,1625,15437
2016-12-18 17:59:43.110000,2066,14014,-744,15171,7798,11651,-1141,1676,-7571,13528,6621,15437
2016-12-18 17:59:43.121000,-2445,14014,-627,15171,-2944,11651,-3430,1676,-7267,13528,-1640,15437
2016-12-18 17:59:43.122000,-2171,14014,-6373,15171,632,11651,-28,1676,1224,13528,1699,15437
2016-12-18 17:59:43.127000,2375,14014,-4263,15171,4765,11651,-5110,1676,6903,13528,480,15437
2016-12-18 17:59:43.138000,-770,14014,-1668,15171,5145,11651,249,1676,5632,13528,5916,15437
2016-12-18 17:59:43.139000,5894,14014,2578,15171,-6751,11651,-3086,1676,6101,13528,4024,15437
2016-12-18 17:59:43.144000,-1538,14014,-4693,15171,-4757,11651,-5136,1676,7601,13528,-4382,15437
2016-12-18 17:59:43.153000,-3704,14014,-934,15171,7706,11651,4311,1676,1457,13528,-8084,15437
2016-12-18 17:59:43.155000,7113,14014,3838,15171,3331,11651,5870,1676,-7138,13528,4945,15437
2016-12-18 17:59:43.160000,-2433,14014,6461,15171,1592,11651,-4845,1676,-551,13528,442,15437
2016-12-18 17:59:43.167000,-6591,14014,-8147,15171,-5714,11651,7577,1676,-2375,13528,-6926,15437
2016-12-18 17:59:43.168000,5591,14014,-4591,15171,987,11651,3756,1676,4415,13528,-4984,15437
2016-12-18 17:59:43.174000,4851,14014,-7645,15171,2759,11651,7462,1676,4836,13528,2405,15437
2016-12-18 17:59:43.183000,5789,14014,4623,15171,-6705,11651,-2229,1676,-7993,13528,-324,15437
2016-12-18 17:59:43.185000,2436,14014,7055,15171,3671,11651,-4164,1676,2518,13528,-2796,15437
2016-12-18 17:59:43.190000,-1888,14014,-2098,15171,4633,11651,5707,1676,3073,13528,4483,15437
2016-12-18 17:59:43.198000,-6719,14014,-4716,15171,6204,11651,-317,1676,-7760,13528,3410,15437
2016-12-18 17:59:43.199000,-3475,14014,-3421,15171,-1686,11651,5520,1676,-3567,13528,3002,15437
2016-12-18 17:59:43.205000,-5277,14014,-2329,15171,-6951,11651,-2901,1676,-873,13528,-6861,15437
2016-12-18 17:59:43.214000,3530,14014,390,15171,6270,11651,-7318,1676,7375,13528,-1144,15437
2016-12-18 17:59:43.215000,-7608,14014,-6154,15171,-3652,11651,-4836,1676,3585,13528,-1639,15437
2016-12-18 17:59:43.221000,-429,14014,1707,15171,6675,11651,-1551,1676,2036,13528,6359,15437
2016-12-18 17:59:43.229000,3575,14014,-4480,15171,-8036,11651,4334,1676,7128,13528,-840,15437
2016-12-18 17:59:43.232000,-7458,14014,6398,15171,8034,11651,660,1676,3502,13528,5916,15437
2016-12-18 17:59:43.236000,-4906,14014,4429,15171,-1311,11651,354,1676,-6565,13528,4638,15437
2016-12-18 17:59:43.247000,7641,14014,-7934,15171,-4770,11651,4967,1676,-2027,13528,4132,15437
2016-12-18 17:59:43.248000,1364,14014,-1651,15171,-5860,11651,1212,1676,-5287,13528,4130,15437
2016-12-18 17:59:43.254000,4050,14014,1540,15171,1097,11651,305,1676,-2844,13528,-1251,15437
2016-12-18 17:59:43.261000,1042,14014,-4636,15171,6387,11651,553,1676,388,13528,5465,15437
2016-12-18 17:59:43.263000,-3419,14014,-6442,15171,7150,11651,4404,1676,3700,13528,-4563,15437
2016-12-18 17:59:43.268000,1132,14014,2770,15171,-432,11651,-6687,1676,192,13528,-4524,15437
2016-12-18 17:59:43.277000,5499,14014,-154,15171,-2560,11651,689,1676,-6768,13528,4329,15437
2016-12-18 17:59:43.279000,640,14014,-2434,15171,3161,11651,-5827,1676,-6407,13528,-1472,15437
2016-12-18 17:59:43.284000,-1901,14014,-3845,15171,4048,11651,826,1676,1186,13528,1943,15437
2016-12-18 17:59:43.293000,4666,14014,-6878,15171,-176,11651,-3808,1676,-62,13528,6222,15437
2016-12-18 17:59:43.295000,2419,14014,5648,15171,-3405,11651,50,1676,426,13528,6968,15437
